prof_mean,prof_std,prof_skewness,prof_kurtosis,dm_snr_mean,dm_snr_std,dm_snr_skewness,dm_snr_kurtosis,subband_01,subband_02,subband_03,subband_04,subband_05,subband_06,subband_07,subband_08,pipeline_01,pipeline_02,pipeline_03,pipeline_04,candidate_type
-0.902212,0.877609,0.229423,0.521593,1.248543,-2.452958,1.259424,-0.205291,-2.522707,-0.094464,0.21251,0.160364,1.868103,-2.986348,0.700079,0.201344,0.230652,-2.620623,-0.992341,-2.817789,0
-0.012534,0.200589,1.018701,-0.120352,-0.531133,-1.363293,1.356125,-1.143993,-0.355054,1.584482,1.205283,-0.621091,-0.949313,-1.001737,1.608598,-1.436021,-1.14871,0.136851,1.292678,0.487795,0
-0.07672,0.921932,-0.886229,-0.215988,0.149701,-0.491815,-1.668267,-0.994136,-0.281406,2.003361,-0.900431,0.591891,-0.365764,-0.586634,0.51379,-0.366182,-0.025791,0.298318,1.691631,-1.691029,0
0.426216,0.800149,1.020727,0.397344,-0.09493,0.375179,0.213145,0.771438,0.32651,-0.180953,1.772732,0.599146,0.156502,1.024868,0.376169,1.774114,-1.55286,0.627023,0.229582,-0.694227,0
-0.708093,0.090016,0.081516,-1.077922,-0.072471,-0.254897,-0.049578,0.752031,-0.839761,1.307889,0.327159,-0.457547,-1.101087,-0.936431,-1.011757,1.372739,-0.400966,-0.088904,0.90841,-0.55075,0
0.306431,-2.630554,0.343583,0.183646,0.032059,0.022677,-0.068109,-1.425537,0.893524,-3.154969,-0.261014,0.039775,0.531018,0.297759,0.722529,-1.480965,0.930743,-1.648434,-0.290235,1.401527,0
1.690697,0.462232,-1.42125,-1.34928,0.553463,-1.044634,-1.428264,0.086329,2.230231,0.568395,-2.094099,0.051637,1.391854,0.540645,-1.46338,0.867147,0.526925,-0.131591,0.550466,-1.843529,0
-0.679637,0.935685,-0.695375,-0.302535,-0.910773,0.6469,-1.167783,-0.580737,-0.75034,1.562282,0.348588,0.156556,-2.049417,-0.120747,-0.195707,-0.44916,1.354055,3.603927,1.649901,-0.993077,0
0.097047,-0.338373,0.231694,1.012157,-0.420705,-0.408006,0.36474,0.215088,-0.735334,-0.280593,0.538362,1.021511,-1.148111,-1.416114,1.07944,1.026322,3.400423,0.930956,0.420918,-1.114506,0
-1.668523,0.214632,-0.882126,-1.982718,-0.93512,2.095357,-0.748542,-0.281673,-2.245358,1.15542,-0.776911,-1.892726,-1.676922,2.034767,-1.084766,0.136599,1.276787,1.199445,2.958979,0.49903,0
0.351222,-0.386336,0.203228,-1.032726,-0.724327,-0.527479,-0.194518,-0.786921,-0.562894,-1.243661,-1.825715,-1.241302,-0.279502,0.76042,0.017688,-0.688919,0.26202,-0.328079,-0.469135,-0.258792,0
-0.471408,1.154439,0.574554,0.435706,-0.230079,0.466219,0.435611,-0.633123,-0.341687,2.54583,0.467707,-0.062152,-0.393367,1.001806,-1.217951,0.208055,-1.51778,-1.307888,1.033018,1.205812,0
-0.615286,0.366105,-0.132571,0.284612,-0.105338,0.456218,0.29876,0.391479,-1.061472,-0.207445,0.570896,0.869643,-2.006042,0.510711,0.209323,0.174575,0.647841,-0.298289,-0.825599,-1.315737,0
-0.153406,-0.302931,1.12985,-0.493636,0.594951,-0.559748,-1.128286,-0.178178,0.217297,0.073375,1.104612,-0.668985,0.707711,-0.442786,-2.017854,0.226247,-0.250078,-2.111999,0.076538,0.985207,0
-0.282302,-0.768344,0.293094,-1.345528,0.146193,-0.220636,-0.131263,1.194042,-0.332267,-1.913094,-0.765275,-1.422665,-0.373911,0.240693,1.080041,1.162929,0.777242,0.652642,-0.701548,-1.765197,0
-0.488799,0.034338,-0.010674,0.855473,-1.20369,1.224424,1.035686,-0.08438,-1.654094,-0.412445,-0.001833,1.159524,-0.644807,1.315254,1.507571,-0.37512,1.135642,-1.603709,-0.232633,0.693542,0
-1.347602,0.295542,0.265636,0.815563,-0.221096,-0.256381,-0.174854,-0.345639,-2.532012,0.532838,0.051007,1.759247,-0.175678,-1.077316,-0.564464,-0.790452,-0.618262,0.850202,-1.212292,-2.851522,0
-2.380829,-0.958677,0.072087,0.917939,-0.083128,-1.309678,-0.468412,-0.071755,-2.577165,-0.778189,0.124208,1.362399,0.881629,-0.828278,-0.602256,0.835068,1.906755,1.236373,-1.891616,-0.736836,0
0.003351,1.061189,2.079867,-0.60925,0.291937,0.706092,0.139965,-0.7118,-0.98562,0.83341,2.941273,0.331181,0.052671,-0.195816,0.443467,-0.027859,-0.630132,0.03652,3.593245,1.064301,0
1.507358,-0.607312,-0.640675,-2.00399,-1.714476,0.091019,-1.218708,-0.162571,1.916078,-1.100642,-0.02742,-0.9434,-1.560966,0.403831,-0.087823,-1.706476,1.373228,0.956582,1.881348,2.616088,0
-1.446115,-0.804382,0.160724,-0.704349,0.013432,-0.036628,-0.838357,-0.015038,-1.567973,-0.237835,0.855491,0.963048,1.01622,0.248574,-1.170224,-0.376493,2.2923,1.826889,0.793362,-1.036234,0
-0.072326,-0.380428,1.164737,-1.470803,0.725145,-0.707032,-1.398277,-1.615924,0.462382,-1.120169,0.628411,-0.632259,0.874903,-2.298027,-0.912422,-0.909221,0.621835,0.300235,2.470813,1.073615,0
0.168453,0.622581,0.498384,1.788347,0.10106,0.160125,-0.438658,0.287762,0.309908,0.141728,1.054365,1.869993,-0.382495,-0.072818,-1.684793,0.593763,0.920704,-1.006147,-0.964093,-1.524462,0
0.277179,1.259455,2.057618,1.567369,-0.732108,1.038979,0.246877,-1.085951,0.259611,2.436287,2.551661,2.640717,-1.422944,0.926842,1.508999,-0.730425,-0.088358,-1.382949,-0.821553,-1.21388,0
-0.88022,-1.561285,0.856216,-1.800441,0.751486,-0.363582,-0.750001,0.128661,-1.870317,-1.811812,1.342247,-1.134926,1.858894,-3.447451,-0.171843,-0.685954,-0.092706,0.106643,-0.767742,-0.369287,0
0.226955,-1.22714,-1.188929,0.650073,-0.723477,-0.05919,-0.528822,0.33961,1.67325,-3.026889,-1.727335,0.816046,-2.157719,0.141682,-1.365658,-0.41388,0.360492,-0.768493,-0.207221,0.401981,0
0.592786,-0.058185,-0.501805,-0.066635,0.195444,-0.740688,-1.374608,0.177615,0.692567,1.053185,0.12731,-0.328502,0.011325,0.650181,-0.830155,0.3338,-0.73447,0.908687,0.144959,0.840394,0
0.802158,0.947676,1.161484,0.221395,-1.015511,-0.6462,-0.501268,-0.968467,1.717532,2.772701,1.676418,0.501478,-1.472958,-0.810845,0.53831,0.06645,1.714734,0.64592,1.63504,0.609123,0
1.481298,-0.414398,-0.900776,-0.008191,0.671631,-1.547904,1.332986,0.412104,1.331123,-1.152543,-1.594696,0.848331,0.866777,-0.79554,2.700889,1.804178,-1.883708,-3.159889,0.866568,-0.492532,0
-0.096266,-0.86939,-0.856642,1.000611,-0.185088,-1.311779,-0.731019,-1.038576,-0.611986,-0.151376,-1.207151,0.299763,-1.107123,-2.48834,-0.783318,-1.07099,-0.640346,-0.055999,-1.761601,-1.206636,0
0.82745,0.110442,0.623267,0.093708,0.204756,0.322758,-0.472607,1.639103,2.565047,-0.460083,0.466731,-0.659259,-0.112237,-0.581955,0.755798,2.335499,-2.371499,-1.722786,-0.988531,-1.660038,0
0.609563,0.7996,-1.184603,0.215371,-0.585739,2.471731,1.30583,0.746274,1.156612,2.523346,-1.239635,-1.058704,-1.63597,3.155329,1.965727,-0.236176,-1.587939,-0.503069,1.84166,-0.114335,0
-1.283716,-1.860343,-0.345876,-1.125372,-0.540939,0.530984,-0.701559,0.128416,-1.272029,-1.901155,-1.1491,0.116749,-1.485211,3.502951,0.618303,-0.250673,0.849755,1.131103,-0.791187,1.301071,0
-1.920184,0.189069,-1.141796,-0.072429,0.639846,0.354188,-0.290442,-0.037013,-1.788768,0.594349,-2.034242,-0.132133,1.573271,0.377059,-0.479586,-0.114339,1.02465,0.320744,-0.519458,-1.122529,0
-2.108021,-0.362638,0.447874,-0.922818,0.106534,0.045868,-0.13408,-0.830827,-2.383047,1.227261,1.147396,-0.694611,0.152309,0.68024,0.678898,-0.330569,1.714296,1.635068,1.402533,0.666672,0
-0.874605,-0.477191,0.297789,0.381737,-1.327044,0.674803,0.462023,0.05212,-1.394081,-0.118017,2.101442,0.175785,-2.160942,0.448725,-0.685786,0.143164,3.179639,0.204641,-0.105547,2.08352,0
-0.746664,-0.81374,-0.136112,-1.205377,-0.541237,-1.55871,0.134903,-0.254128,-1.327681,-0.278229,-0.521417,-1.814658,0.449896,-0.257946,-0.577615,0.470685,-0.357463,-0.854355,-0.043004,1.330344,0
-0.632131,0.10771,2.691461,-0.948171,1.66574,-1.952339,1.341356,0.036088,-0.342144,1.104477,3.679426,-1.3268,1.159923,-2.33898,2.076747,0.139245,-0.122328,0.231592,1.3582,-0.005396,0
-0.056189,-0.467408,-0.720812,0.28458,0.165707,-0.499415,-0.440456,0.900094,-0.162917,-0.665424,-0.569588,-0.52199,0.018546,-1.081939,-0.629307,1.286148,2.661507,-1.686099,-2.667661,-0.496618,0
0.001294,0.054463,0.784195,0.06563,-0.227169,-0.634045,-0.357394,-0.388236,1.29589,0.813899,-0.450717,-0.334724,0.281245,-1.86502,-0.398162,0.090574,-0.067159,-0.403479,-0.312121,0.33051,0
-1.131142,0.509251,-0.874326,0.696877,0.413382,-2.15371,0.695632,-0.255415,-0.578646,-0.984421,-1.720403,0.603117,-1.612293,-1.765933,1.998971,0.414055,-0.262896,1.953027,-0.736474,0.311846,0
-0.973185,0.497953,-0.240894,0.53729,-1.884632,-1.845481,1.854814,-0.386254,-1.154356,0.314249,-1.049538,0.358671,-2.380165,-0.757008,2.956092,0.125189,0.293337,-2.982461,0.711146,0.026814,0
0.927505,-0.932595,-0.607268,-0.220066,-0.968593,0.092847,0.360167,-0.345442,2.188258,-0.700041,0.104937,0.352428,-1.763925,-0.33422,0.43708,-0.868026,1.338934,0.644247,-0.091342,0.124564,0
-0.17781,1.625491,-0.790009,-1.110926,-0.246922,-0.771673,-0.81278,-0.258779,0.476354,1.653683,-0.910716,-0.994533,-0.762781,-1.714127,-0.3498,-0.330383,0.25265,0.597986,0.821178,-1.429944,0
0.02064,-0.205071,0.313479,-0.455073,0.151256,-0.151912,0.577877,-0.4184,1.216755,-0.085892,0.853681,-0.449182,-0.195903,-0.61627,1.536845,-0.879157,-0.568368,-1.009816,-0.610111,1.644183,0
-0.17337,-0.059081,-0.996606,0.90322,1.492877,1.795558,1.369215,-0.541879,-0.476579,0.284321,-0.19599,-1.102393,1.44358,1.771127,1.633914,0.066953,-0.364422,1.526819,-1.663884,-1.301753,0
0.70993,-0.483887,1.158048,-2.528165,-0.57264,-1.858977,-1.310367,1.442589,0.3518,-0.751539,0.817676,-1.191588,-0.303124,-1.228681,-1.079537,2.043669,-1.166929,-1.626068,0.129973,1.581184,0
1.024744,-0.728404,-0.464636,1.465347,-1.031491,0.509291,0.060212,0.590013,1.328047,-0.970594,-1.084939,2.13419,0.232768,-0.179663,1.92125,1.58697,1.165,-0.272389,-0.890762,1.57083,0
1.021392,-0.440765,-1.280219,0.515543,-0.347129,-0.164871,0.574877,-0.878298,0.707036,1.13244,-1.468011,0.783519,1.085033,-0.959819,0.421736,-1.23237,-1.209513,-0.642996,1.295708,-0.561665,0
1.610129,-0.14335,0.043601,-2.711954,0.952321,-1.237276,-1.932944,0.197509,2.022196,0.11448,-0.786803,-4.140049,1.007388,-1.895267,-1.099413,-0.731951,-0.211614,-0.034095,-0.687749,1.703198,0
-1.898256,0.508689,-0.079477,1.127682,-2.363341,1.661614,0.536833,1.216006,-2.343044,-0.012961,-0.177039,0.270239,-2.817017,1.716237,0.128759,0.876184,0.555339,-0.540819,-2.450092,0.024574,0
-2.592446,0.39209,-0.844399,1.420462,0.658545,0.084767,-0.152082,0.101873,-2.197667,2.25056,-0.459954,0.73589,0.86386,0.47778,-0.43907,0.28833,0.68924,1.583822,-2.981344,-2.586336,0
0.364699,-0.801248,0.085975,-0.575079,0.047301,-0.344219,2.303217,0.353095,0.914841,-0.668801,-0.386378,-0.176777,0.298213,-2.956327,2.602849,1.220284,0.558729,-2.610347,0.371676,0.05333,0
-0.036112,0.154531,1.347156,0.546064,0.139627,1.316362,0.661736,0.212776,0.657072,-1.395992,2.208258,1.74923,0.467213,1.025834,-0.021524,0.681977,-1.085671,-0.375587,-1.285792,0.251202,0
-1.193292,1.424848,1.090383,-0.086009,-0.90331,0.441808,0.793215,-0.232837,-1.09831,1.67123,-0.65951,0.434815,-0.690911,1.158794,-0.065814,0.135957,0.084873,2.392032,3.212011,-1.606754,0
0.948999,1.242411,-0.00263,-0.605316,0.141732,-1.261357,0.726698,0.098308,0.470427,1.909815,-1.579293,-1.84438,-0.044214,-1.482649,0.145129,1.513264,-0.672392,-1.929969,1.92586,0.5139,0
-1.854299,-1.051547,0.757139,3.409715,1.705746,-2.728865,0.757238,4.2877,-0.473533,0.175286,0.314579,4.287354,0.22595,-2.119732,1.071507,4.717787,-1.429551,1.911856,4.279741,1.050336,1
1.396128,-0.688918,-0.692729,1.636768,0.855004,-0.152021,-1.191632,0.665677,1.940016,-2.115238,-0.681216,2.007508,0.719485,-2.058759,0.274677,0.250148,-0.863027,-1.298228,-2.283301,-1.465635,0
0.053701,0.705967,-1.855222,-0.486967,1.455054,0.745918,0.060459,0.602885,0.530305,1.779609,-0.716736,-0.515674,1.583274,0.341037,0.239489,1.419033,-3.46061,1.496516,0.010428,-0.64247,0
2.04008,1.40353,0.183173,-2.368814,0.039328,-0.537889,-0.315475,0.070094,1.501799,-0.069049,1.052561,-1.437371,-0.696982,-1.743714,-1.176971,-0.317486,-1.51874,0.664269,1.869658,0.98548,0
-0.293727,-0.898211,-1.586733,0.670048,0.508727,-0.556672,-0.462736,1.310088,-0.552577,-0.763836,-0.169536,-0.853137,1.253143,0.104809,0.099046,1.983561,2.383636,1.325798,1.075713,-0.3919,0
0.184893,0.033387,-2.264893,0.284095,-0.16063,0.212563,0.341498,0.626062,0.148154,-1.565228,-2.630927,-0.30331,-0.563963,-0.081106,1.017084,1.070803,-1.186374,2.361345,-1.594797,-0.195056,0
-0.496658,0.774175,0.457051,-0.065589,-1.340106,0.161599,-1.568881,0.618239,-0.634782,1.182101,0.559655,1.324734,-2.492475,-0.136629,-1.916581,0.602905,1.386841,-0.748874,1.99304,0.069792,0
0.244262,-0.040783,-0.420591,0.206826,-1.047751,-0.109341,0.995913,-0.022245,-0.296001,-0.009025,-0.631628,-1.49157,-1.456286,0.444858,1.724361,0.022622,-0.492946,0.491068,-0.176574,-0.355414,0
-0.750657,-0.251004,-0.921809,-0.256421,-1.023454,-0.084438,-0.244909,0.632822,-1.607273,-2.004366,-0.448606,-0.722097,-1.091254,-0.89748,0.805221,-0.024744,0.771794,-1.780046,-4.020912,1.01358,0
0.342274,-0.491915,-0.185728,0.164527,-0.284382,0.525537,0.98834,0.253868,1.166987,-0.834832,-0.038798,1.572302,-1.738398,2.122087,0.47133,-0.51133,-0.259918,-1.225611,0.608911,0.464242,0
1.23315,-0.980656,2.303863,1.719344,-0.092055,-1.898016,2.752112,2.943567,0.976996,-0.09298,2.31386,1.780244,-0.340175,-0.778412,3.864445,3.48792,0.749652,2.903475,3.671267,3.739463,1
-1.322733,-0.082795,-0.980791,-0.749589,-0.261019,-0.269289,-0.450483,-0.089126,-0.791946,0.449087,-2.169798,-0.13,-0.063676,0.222574,-1.108522,-0.74784,0.688354,2.851337,1.642835,0.54207,0
-1.39938,-0.531368,1.383285,-0.517326,-0.124402,0.416075,-0.464869,0.60899,-1.474659,-2.765572,1.299501,0.933011,0.18194,-0.694692,-0.94607,0.714745,0.207358,1.324211,0.244196,0.129349,0
0.06657,0.232695,-1.661862,0.753326,0.04792,-1.43293,-1.809387,-1.20667,-0.325007,-0.456825,-0.2209,0.063249,0.680629,-0.747691,-1.500665,-1.349604,2.221681,1.700282,-2.442981,-0.548268,0
-2.894512,1.044829,0.377023,0.32952,2.142583,-0.702825,-0.119485,1.378748,-2.988902,0.105719,-1.186598,0.938823,3.591776,0.247533,0.289171,0.669239,0.135689,1.130985,0.398364,-0.509215,0
0.731376,0.020277,-0.271645,4.792874,1.394664,-0.300587,0.102963,3.611216,0.355204,-0.123552,1.608759,5.557083,2.157288,0.714524,-0.943324,3.243247,-2.623089,-0.203818,1.220594,-0.81931,1
0.257048,-0.286571,0.173102,-0.041654,0.483429,0.327913,-0.450068,0.477365,-0.528858,-0.560641,1.33055,0.542968,0.4485,-0.867648,-0.714499,0.069392,-1.53937,-1.239713,-1.09835,-0.811575,0
1.36938,0.636208,1.375249,3.299178,0.517996,-0.161476,1.884382,0.587539,2.257782,0.831336,1.376812,2.073025,1.17826,-1.100449,0.842878,1.381196,0.701286,-0.255542,1.136228,-2.997,1
0.369582,0.934389,0.046364,-0.495195,0.402102,1.891266,-0.239267,0.205153,0.019638,0.43489,0.998215,-0.712527,1.097087,2.008512,-0.282934,0.623074,-1.322042,0.737951,2.694501,-1.430557,0
-1.685585,-1.589916,-1.073353,-0.355049,-0.844736,0.523466,1.303943,0.400795,-0.54036,-2.548317,-2.281469,-1.436387,-0.713402,-0.084792,1.036708,1.213952,1.291313,-3.012494,-1.486074,1.912285,0
-1.365268,-0.208237,1.444092,0.033505,0.651453,0.9814,0.400165,-0.638113,-1.235298,-0.559153,3.303737,0.972067,1.405677,0.085176,0.499472,-1.211127,-0.258336,1.272676,2.066686,-0.747705,0
-0.217874,0.087853,-1.201267,-1.951672,-0.482398,-1.827779,0.587189,-0.936016,-0.221302,1.034591,-1.387382,-1.856836,-1.483416,-1.81467,0.720349,-1.802022,-2.425909,0.030574,0.163052,1.252249,0
-2.590916,0.331587,0.472927,0.547033,-0.114052,1.707027,-0.270157,-0.374562,-2.437221,0.561243,-0.416628,0.914725,-0.670524,0.17332,-0.566051,-1.467624,-0.670574,0.780009,-0.032607,-0.645982,0
0.070652,0.099149,-0.638246,-2.016894,-1.012941,0.107991,-2.538434,0.06349,-0.647327,-0.07923,-1.052609,-1.397235,0.66139,-0.247251,-2.770985,-0.237712,-0.402725,0.930704,2.232005,1.408302,0
0.869953,0.021511,1.502255,0.976468,1.746949,-1.076153,1.598594,5.073285,1.713552,-0.026556,1.496969,0.146871,1.764288,-1.014417,2.622344,4.067809,2.156491,0.087973,3.918372,0.551225,1
-1.876226,-0.189366,-0.271308,-1.039964,0.552312,-0.81895,0.363072,0.597725,-3.309109,1.139629,0.444434,-1.270388,1.369305,-1.263125,1.956012,-0.488184,0.253998,0.980776,1.018907,0.325033,0
0.451221,0.102724,-0.216526,2.65224,1.628318,-1.159871,-0.195394,3.298509,2.010455,0.157573,-0.77389,3.516224,1.498194,-1.632546,-0.565803,3.960748,-1.696095,0.18388,-0.608906,-0.539751,1
0.928596,-2.227955,0.287505,-0.998123,0.261345,1.041486,0.786462,0.495188,0.409845,-3.660089,-0.443706,-1.544032,0.170852,0.622555,1.703452,-0.872273,0.594212,0.79776,-0.832216,-0.594586,0
1.453322,-0.433151,0.017037,0.560971,0.076151,-1.239262,-0.023511,0.409885,1.456218,-1.406601,-0.383272,0.989498,1.053773,0.55878,-1.16019,-0.226058,0.852972,-0.609227,-2.369242,0.014907,0
-0.398811,0.565175,0.579374,-0.085382,0.084285,-0.583392,0.712983,-0.166953,-0.200072,-0.770163,0.902081,0.973554,-0.260494,-1.156062,0.643797,0.342107,-0.816422,-0.05429,-0.154132,0.010472,0
-0.134098,0.342823,0.222291,0.51676,2.775808,0.980695,-1.047597,-0.354792,0.155785,0.515104,-0.553727,0.409287,3.426512,2.256962,-1.616404,-0.341754,0.842317,-0.823442,0.474112,-1.78412,0
1.54081,-1.15661,0.441864,-0.672571,0.14569,2.166074,0.582631,1.934186,2.688431,-0.868222,0.169889,-0.624691,0.392885,0.837262,0.683759,1.9196,-0.616256,-3.566754,-0.580718,2.800257,0
-0.569722,-0.333927,0.871766,0.911031,-0.877185,-0.126962,-1.405475,-0.65429,-1.4334,0.87992,1.34069,2.521958,-0.574287,0.494121,-2.441363,-0.286581,0.615418,0.744791,0.607513,-0.145905,0
0.913317,0.043607,-0.34403,-1.305045,0.288408,-0.442785,-0.158356,1.539104,1.438703,-0.965634,-0.373794,-1.415777,0.670527,-0.425213,-0.475863,2.381268,-0.667702,-1.25833,0.010573,0.900571,0
1.984094,0.338449,-0.21728,-0.654132,-0.654265,0.304744,-0.294081,-0.934963,3.40602,-0.459813,-1.127533,-1.364722,-1.082863,-0.685564,0.369728,-0.673407,-1.367003,-2.529615,1.43161,-0.045636,0
-0.82313,0.889718,0.481225,-1.068726,-1.219988,0.17956,1.832635,0.706564,-0.7279,1.208733,-0.057616,-1.950855,-0.960139,0.568388,1.015425,1.05022,-1.106239,0.735109,0.486849,-2.209671,0
0.714896,0.110758,-1.764773,0.339221,-0.558464,-1.182844,-0.145976,-0.961463,-0.347992,-0.121951,-1.339194,0.616211,-3.277992,-1.929675,-0.692476,-2.049784,-1.163854,0.357243,-1.67218,1.78314,0
-0.759043,-1.164723,-0.9356,-0.909533,0.214602,2.485507,-1.595618,-1.014647,-1.320397,-0.463711,-1.031494,-1.593638,-0.565933,3.310237,-0.795945,-1.180325,-0.765083,2.905493,0.685043,0.29311,0
1.133227,0.055662,-1.109322,0.038605,0.27694,0.588877,-1.053104,-0.132797,0.498483,0.103097,-1.852552,1.091866,0.111597,0.429452,-1.854425,-1.199299,1.399083,0.690432,0.272328,-1.749792,0
-2.13811,0.207212,-1.460596,-1.559126,0.298704,0.256486,-1.179357,0.590365,-3.265446,0.096834,-3.659803,-1.065184,-0.510611,0.142258,-1.690527,1.936556,0.888638,0.585437,-1.709629,1.696338,0
-0.105374,0.090818,-0.549282,0.498653,0.530442,1.766965,0.040949,-1.585287,1.128416,-0.279074,-1.315891,2.071603,1.285438,1.515268,1.799773,-2.56963,-1.272984,0.800492,2.223129,0.438999,0
1.084057,-0.453943,0.108074,0.238724,0.059306,0.060288,-0.602639,0.701264,0.724007,-1.036983,-1.277991,0.000765,-0.145947,0.243935,-2.26603,1.146827,-0.215325,-0.083094,-2.314029,1.428503,0
2.431646,-1.575259,-0.684518,-1.064688,-0.108874,-2.458228,-1.248405,1.138853,2.607301,-1.067591,-0.357558,-1.534496,0.718096,-2.605945,-0.869957,1.736943,1.436436,-2.460552,-1.007307,2.380732,0
0.076001,-1.002698,0.139566,-0.314941,0.576783,-0.716257,0.024122,-0.05107,1.952504,-1.328809,1.449897,0.480252,0.879097,-1.990403,0.424649,-0.79613,0.581654,0.061033,-0.653986,-1.192319,0
0.822429,-1.696359,-0.896178,0.728527,0.829695,-0.563469,0.306567,0.61458,1.307385,-1.518009,-1.188446,0.523446,0.503513,-0.853318,0.994397,-0.236747,-0.048206,-0.61283,-2.595349,-0.991669,0
-0.008485,0.838795,-2.004618,1.22139,-1.016269,-0.598645,-0.809148,1.58938,-0.517748,0.229278,-2.716668,1.962579,-1.685153,-0.140316,-0.929748,2.050798,1.942018,1.538572,-0.646974,-1.635615,0
0.803194,-0.458565,-0.667171,-0.530223,0.138448,0.60092,0.408855,0.853557,0.428175,-2.23537,-1.082703,-0.42181,0.397199,1.5839,-0.456896,0.40431,0.745252,-0.654456,-0.912299,-0.166981,0
-1.279489,0.014667,-0.035895,-0.981564,1.272643,-1.096126,-1.329407,-1.379589,-1.656319,-0.706693,-0.103911,-1.136437,1.558615,-2.264121,-2.056234,-1.910528,0.670791,1.217675,0.707029,0.2657,0
-0.971149,0.684122,1.092536,-0.919163,-0.239865,1.355095,-0.356128,-0.077271,0.375043,1.066279,-0.303655,-1.590458,-1.636695,2.494852,-1.26295,0.059177,-0.1098,1.07961,1.361943,-0.389944,0
-1.94753,-0.681701,0.295638,-0.882338,-0.101345,0.17905,-0.947849,-0.287127,-1.565779,0.449434,0.210939,-0.726444,1.464136,0.234802,-1.994307,-0.447328,1.515175,-0.333671,1.344975,-2.000029,0
1.241127,1.116023,-0.471164,-1.117643,0.673521,0.328775,-0.928777,1.560257,1.793348,2.305841,0.549571,-1.384868,0.948912,0.281471,0.633522,0.620106,-1.949546,0.559167,0.952106,1.389529,0
-0.365406,0.00342,0.555434,0.447687,1.018539,-1.287396,0.444015,-0.309823,-1.483038,-0.204795,-0.532521,-1.134284,0.930098,-1.751322,0.078232,0.157815,1.798206,-2.245187,0.957717,-1.024231,0
-0.793323,0.157003,0.270865,-0.677096,0.051424,0.527266,0.612113,0.153147,-1.087179,-0.182038,-0.191055,-0.751266,-0.29811,-0.180067,-0.082835,0.481141,-1.672949,-2.288922,2.348178,0.228655,0
1.640009,-1.46233,0.349128,0.524051,1.008938,0.398116,-0.520417,-0.382443,2.397557,-1.477784,0.868497,0.459913,0.774156,0.564441,-1.672798,-0.235778,0.985046,-0.594532,-0.41759,0.418125,0
0.556228,-1.103857,-0.206765,0.587311,-1.117807,-0.368699,1.46826,-0.780722,1.839032,-1.563192,0.362096,1.283121,0.249715,-0.497984,0.336418,0.748641,-0.464295,-0.523579,1.517345,3.581028,0
-0.816811,-0.028312,-0.290937,1.832709,-0.231715,1.081082,0.272118,-0.034662,-0.21131,-0.032312,-0.584963,1.636637,0.372966,-0.398108,0.037023,1.340768,-0.192998,0.83278,0.673853,-2.183041,0
-1.206698,0.734356,2.530522,0.429477,0.002116,0.132636,0.069682,-0.671976,-1.989855,0.589417,2.56148,-0.95542,-0.477474,-0.394249,0.872431,-0.541172,-0.509849,-1.215367,1.800899,-0.657778,0
-0.166571,-0.829615,-0.544735,-0.079515,-0.577966,-0.092459,0.345271,0.848676,0.745544,-0.406671,1.047928,0.100453,0.773158,0.108406,-1.221921,1.688523,0.698139,0.886834,-0.413232,1.080939,0
-1.453281,-0.59877,0.418026,0.66263,-0.046071,-0.954653,0.394817,0.700897,-0.998776,-1.483541,-0.779144,0.109784,-0.650404,-0.43526,0.925052,0.178565,2.14641,1.799399,1.186858,-0.300224,0
0.251583,0.455821,1.275192,0.153825,0.834055,1.696458,0.004932,-1.808628,0.262656,0.296702,1.369037,0.63544,0.071188,2.67244,-0.58378,-1.163261,-0.817887,0.546653,1.116136,1.062668,0
-1.281323,0.342967,-1.048268,0.172252,0.716939,-0.03377,-1.328549,0.248141,-2.234614,1.825702,-2.413927,0.716927,-0.098925,-0.438702,-1.228456,-0.671136,0.239682,3.262125,-2.462506,-0.19521,0
0.543454,-0.023858,-0.047,0.0201,0.37071,0.861434,-0.4723,-0.848897,0.80049,-1.449445,-0.710497,1.152247,0.634246,1.607834,-0.395408,-0.441268,1.085969,-1.244194,0.992945,-1.002373,0
0.092442,0.579403,-0.704849,-1.941839,1.05859,-0.317415,-0.204427,0.853651,-1.285091,0.763044,-1.96774,-1.237429,-0.164772,0.19503,0.104033,1.962352,0.124025,0.667243,1.172978,-1.613478,0
0.405346,-0.288289,-0.836655,-0.258424,0.170777,0.620033,-0.428334,-0.268196,0.03294,1.57977,-0.208736,1.094523,0.513334,1.900024,1.54569,0.296528,-2.124202,0.183302,0.944301,1.276864,0
0.679313,0.493738,0.424328,0.808904,-0.493551,1.147615,-0.82164,0.278524,1.428406,0.956616,-0.158168,2.130855,0.307443,1.332837,-1.599877,1.375674,0.680101,1.228709,0.323036,0.110717,0
0.30002,-0.717581,0.649608,2.422303,1.20765,-1.936622,2.055401,3.632817,1.308619,0.328778,-1.091708,0.981252,1.211218,-1.822834,3.662374,3.271346,0.131377,-0.439815,0.607712,-0.584079,1
-1.098476,-0.126885,-0.051458,-0.416853,0.083864,1.640242,-0.71859,-0.107742,-0.700927,-0.652094,1.128176,-1.770585,0.51783,1.413485,-1.07867,0.954007,-0.961504,1.048076,1.404351,1.149674,0
